user_id,product_id,category,subcategory,brand,price,discount,final_price,rating,review_count,stock,seller_id,seller_rating,purchase_date,shipping_time_days,location,device,payment_method,is_returned,delivery_status
U909652,P87280,Clothing,Women,Boat,2504.83,18.37,2044.77,4.4,24,375,S5767,4.1,19-09-2024,5,Mumbai,Mobile App,Cash on Delivery,FALSE,Delayed
U626560,P11388,Sports,Fitness,Boat,10913.44,10.6,9756.73,4.5,178,339,S4913,4.7,11-08-2025,6,Bangalore,Tablet,Credit Card,FALSE,Delayed
U693868,P84162,Clothing,Women,Nike,2495.48,26.41,1836.46,3.8,11,337,S3395,2.6,10-12-2025,1,Mumbai,Tablet,Cash on Delivery,FALSE,In Transit
U165914,P44649,Electronics,Laptop,Puma,76139.02,32.28,51563.03,5,28,189,S4834,4.2,12-06-2025,1,Mumbai,Mobile App,Credit Card,FALSE,Delayed
U148693,P15230,Home,Kitchen,Puma,2682.99,31.83,1829.09,3.4,39,332,S6309,4.5,22-08-2024,4,Hyderabad,Mobile App,Debit Card,FALSE,Delayed
U282294,P59369,Home,Decor,Lenovo,18818.69,8.1,17294.05,3.2,18,334,S7201,2.8,09-05-2024,5,Chennai,Web,UPI,FALSE,Delayed
U525556,P56255,Home,Kitchen,Adidas,5057.31,14.79,4309.57,3.2,4,418,S6653,3.5,17-10-2025,4,Chennai,Web,Cash on Delivery,FALSE,Delayed
U341162,P20104,Electronics,Laptop,Puma,38329.67,20.13,30614.64,4.3,13,263,S5600,4.2,19-03-2025,4,Mumbai,Mobile App,Credit Card,FALSE,Delivered
U793223,P40191,Clothing,Women,HP,774.07,29.76,543.69,4.3,42,212,S6410,3.2,21-03-2025,2,Delhi,Tablet,UPI,FALSE,In Transit
U269078,P94837,Beauty,Makeup,Adidas,4939.37,34.8,3220.26,4.2,24,426,S7732,3.6,22-09-2024,1,Chennai,Mobile App,Credit Card,FALSE,Delivered
U241268,P92515,Clothing,Kids,HP,509.34,20.45,405.18,4.7,29,262,S1642,3.1,18-03-2025,2,Mumbai,Tablet,Credit Card,TRUE,Returned
U641737,P63143,Electronics,Laptop,Sony,41900.13,14.03,36019.96,3.7,18,306,S1305,2.9,21-12-2025,1,Mumbai,Tablet,Debit Card,FALSE,Delivered
U605065,P32356,Clothing,Women,HP,3294.98,36.32,2098.28,3.8,11,112,S7730,3.6,13-12-2024,1,Hyderabad,Tablet,Credit Card,FALSE,Delayed
U377370,P31983,Clothing,Kids,Zara,654.7,27.56,474.27,3.3,22,370,S6614,2.9,27-10-2024,4,Chennai,Web,UPI,FALSE,Delivered
U117367,P36522,Beauty,Makeup,Nike,2735.31,9.8,2467.19,4.3,28,267,S9263,4.1,08-12-2024,4,Delhi,Tablet,Cash on Delivery,FALSE,Delivered
U744610,P88618,Sports,Fitness,Nike,13541.48,11.01,12050.69,4.5,13,19,S9706,4.3,12-06-2024,5,Hyderabad,Tablet,UPI,FALSE,Delivered
U665482,P10157,Beauty,Haircare,Nike,3267.72,49.9,1637.28,3.4,7,459,S8069,5,13-10-2024,4,Chennai,Tablet,Cash on Delivery,FALSE,In Transit
U927909,P59969,Electronics,Camera,Adidas,10622,8.21,9749.7,4.3,28,179,S2600,3.1,10-12-2024,3,Hyderabad,Web,Credit Card,FALSE,In Transit
U727354,P81267,Beauty,Skincare,Apple,1220.79,7.89,1124.46,4.4,28,209,S5223,3.7,22-09-2024,1,Bangalore,Mobile App,UPI,FALSE,Delayed
U493247,P95792,Electronics,Mobile,Lenovo,74641.66,39.04,45501.64,4.4,2,105,S6175,4.4,10-11-2025,5,Delhi,Web,Debit Card,FALSE,Delivered
U365953,P44249,Clothing,Women,Zara,1881.19,16.15,1577.34,3.8,29,437,S9783,4.6,21-02-2025,2,Chennai,Web,Debit Card,FALSE,Delayed
U533301,P82365,Home,Decor,Boat,16937.95,29.78,11894.56,3.9,65,401,S8904,4,20-10-2025,1,Mumbai,Mobile App,Debit Card,FALSE,Delayed
U705711,P55135,Sports,Outdoor,Sony,3246.93,23.05,2498.46,3.8,35,396,S7522,2.6,17-03-2025,5,Bangalore,Tablet,Credit Card,TRUE,Returned
U205149,P38109,Electronics,Laptop,Puma,47957.77,14.6,40957.16,4.9,127,260,S7562,3,28-05-2025,4,Mumbai,Web,UPI,FALSE,Delivered
U963245,P29048,Beauty,Haircare,Samsung,3445.74,48.32,1780.66,3.3,32,241,S8133,4,07-06-2025,5,Delhi,Mobile App,UPI,FALSE,In Transit
U139589,P60374,Clothing,Women,Apple,3996.02,50.37,1983.23,4.2,20,476,S7564,3.3,03-01-2026,4,Chennai,Tablet,Debit Card,FALSE,Delayed
U560295,P11403,Sports,Fitness,Nike,10827.19,12.92,9428.85,3.9,4,103,S9489,2.5,25-04-2024,2,Hyderabad,Web,Credit Card,FALSE,Delivered
U745073,P32214,Sports,Cycling,Lenovo,11428.94,16.4,9554.36,4,50,345,S1590,4.4,24-03-2025,1,Mumbai,Web,Credit Card,FALSE,Delayed
U917546,P62354,Electronics,Laptop,Apple,28209.69,15.32,23888.36,4.5,2,180,S7474,3.1,11-07-2024,3,Bangalore,Web,Credit Card,FALSE,Delayed
U398313,P83284,Electronics,Mobile,Apple,70905.99,12.81,61824.34,5,32,468,S6703,3.7,10-08-2024,4,Chennai,Web,Debit Card,FALSE,Delivered
U702833,P10609,Sports,Fitness,Puma,7964.37,28.1,5726.64,3.8,7,133,S3867,4.6,17-02-2025,3,Hyderabad,Web,UPI,FALSE,Delayed
U941945,P77277,Electronics,Headphones,LG,45873.67,17.81,37705.19,3.9,10,489,S5222,3.2,25-12-2024,3,Delhi,Tablet,Debit Card,FALSE,Delayed
U907369,P41886,Beauty,Makeup,HP,2933.59,49.62,1477.85,4.1,8,387,S6565,4.2,13-09-2025,6,Hyderabad,Web,Cash on Delivery,FALSE,Delayed
U170835,P60157,Electronics,Camera,Apple,21970.8,35,14281.37,3.9,74,324,S4610,3.6,16-12-2024,5,Bangalore,Tablet,Credit Card,FALSE,In Transit
U110195,P44517,Beauty,Makeup,Lenovo,4715.6,44.36,2623.6,3.4,47,127,S5706,3.2,30-03-2025,4,Chennai,Mobile App,Cash on Delivery,FALSE,Delayed
U599704,P51139,Home,Furniture,Lenovo,7640.93,35.63,4918.83,3.7,3,181,S4580,3.1,05-07-2024,1,Mumbai,Tablet,Debit Card,FALSE,Delivered
U346269,P41726,Clothing,Women,H&M,2323.39,64.57,823.09,4.2,11,446,S5348,2.7,05-12-2024,1,Mumbai,Mobile App,Credit Card,FALSE,Delivered
U916776,P23983,Clothing,Kids,LG,3554.99,47.81,1855.33,3.9,17,61,S2285,3.2,30-03-2026,2,Mumbai,Tablet,Cash on Delivery,FALSE,Delayed
U750817,P51342,Electronics,Mobile,Puma,66196.68,27.04,48297.81,3.9,14,252,S5501,2.6,27-07-2025,4,Bangalore,Web,Credit Card,FALSE,Delayed
U234475,P17097,Home,Kitchen,Adidas,13501.04,15.97,11345.35,3.9,2,269,S7933,4.3,25-08-2024,2,Chennai,Web,UPI,FALSE,Delayed
U579404,P25776,Home,Kitchen,Zara,13108.74,29.07,9298.56,3.9,23,357,S9490,3.4,14-04-2025,5,Mumbai,Web,Debit Card,FALSE,Delayed
U497859,P86153,Electronics,Mobile,Zara,34272.17,36.86,21640.28,4.3,7,51,S6331,4.7,15-07-2025,3,Mumbai,Web,Debit Card,TRUE,Returned
U382495,P71780,Clothing,Kids,Sony,1451.78,19.75,1165.04,3.7,56,490,S6621,2.5,22-09-2025,2,Mumbai,Web,Credit Card,TRUE,Returned
U834750,P58799,Beauty,Makeup,Adidas,235.82,37.31,147.83,4.6,13,186,S7563,3.4,11-09-2025,2,Hyderabad,Web,Cash on Delivery,FALSE,Delivered
U953740,P23090,Sports,Fitness,HP,11214.49,6.31,10506.56,3.6,21,369,S5422,4.1,31-05-2024,1,Mumbai,Mobile App,Cash on Delivery,FALSE,In Transit
U595962,P11276,Clothing,Men,H&M,4980.4,65.01,1742.87,3.7,80,90,S7906,3.7,04-10-2025,1,Mumbai,Web,Credit Card,FALSE,Delayed
U923481,P73782,Sports,Cycling,H&M,5363.4,47.85,2796.91,5,35,153,S5111,3.6,14-08-2025,6,Bangalore,Tablet,UPI,FALSE,In Transit
U953350,P43330,Electronics,Laptop,Samsung,16207.72,6.78,15109.15,4.5,18,243,S2577,3.5,25-01-2026,1,Mumbai,Web,Debit Card,FALSE,In Transit
U949363,P43779,Home,Kitchen,Lenovo,19706.94,31.36,13526.57,4.2,6,176,S1324,3.7,06-11-2024,3,Chennai,Web,UPI,FALSE,In Transit
U781433,P95082,Sports,Fitness,HP,7882.79,6.11,7401.14,3.2,12,275,S3859,4.2,23-06-2024,6,Chennai,Web,Debit Card,FALSE,In Transit
U182216,P59947,Sports,Outdoor,H&M,3897.71,5.88,3668.36,3.2,5,314,S5694,4.6,04-12-2024,2,Hyderabad,Web,Credit Card,FALSE,Delivered
U699405,P63054,Home,Kitchen,Zara,16011.58,33.01,10725.42,3.5,4,434,S2168,3.5,09-07-2025,5,Chennai,Mobile App,Credit Card,FALSE,In Transit
U844943,P45058,Clothing,Women,LG,2329.08,64.47,827.62,4.1,34,309,S7479,4.6,03-01-2025,6,Bangalore,Web,Cash on Delivery,FALSE,In Transit
U275445,P34102,Sports,Cycling,Puma,8294.93,30.91,5730.91,4.2,22,437,S1378,2.5,04-04-2024,5,Hyderabad,Mobile App,Credit Card,FALSE,Delayed
U320800,P31877,Home,Decor,H&M,10480.39,27.64,7583.09,3.9,98,203,S2687,3.8,03-02-2025,1,Delhi,Mobile App,UPI,FALSE,In Transit
U649435,P20911,Sports,Fitness,Samsung,9824.38,39.31,5962.02,3.1,35,53,S5300,4.5,18-01-2026,1,Hyderabad,Tablet,Credit Card,FALSE,Delivered
U873422,P47247,Beauty,Makeup,Adidas,3816.68,29.61,2686.52,3.4,22,226,S3071,2.5,01-11-2024,3,Mumbai,Mobile App,Credit Card,FALSE,Delivered
U589887,P80855,Electronics,Headphones,LG,77232.06,8.57,70616.2,4.6,17,478,S5463,4.5,16-06-2024,4,Hyderabad,Tablet,Cash on Delivery,FALSE,Delivered
U578720,P92712,Sports,Fitness,HP,13168.33,10.71,11758.52,4.1,55,383,S8126,3.6,10-12-2024,4,Chennai,Tablet,Debit Card,FALSE,In Transit
U563324,P50352,Beauty,Haircare,Adidas,2990.34,13.63,2582.9,2.7,13,187,S7753,3.5,09-05-2024,1,Delhi,Web,Credit Card,FALSE,In Transit
U460589,P47586,Electronics,Mobile,Lenovo,68615.23,34.12,45205.12,3.6,7,240,S9767,4.8,23-01-2025,4,Mumbai,Mobile App,Cash on Delivery,FALSE,In Transit
U726003,P40305,Home,Furniture,Boat,11027.48,39.79,6639.36,4,14,407,S1118,3.3,30-05-2024,5,Bangalore,Tablet,Debit Card,FALSE,Delivered
U362035,P31400,Beauty,Haircare,Boat,2848.22,25.13,2132.5,3.8,29,366,S7385,3.7,17-08-2025,1,Hyderabad,Web,Credit Card,FALSE,In Transit
U641704,P90375,Electronics,Camera,Zara,25696.16,22.12,20010.94,4.6,7,413,S5454,4.4,06-01-2026,4,Mumbai,Web,Debit Card,FALSE,In Transit
U403662,P24464,Clothing,Men,Nike,4336.44,53.36,2022.47,4.2,15,326,S8460,3.8,26-06-2025,1,Mumbai,Tablet,Cash on Delivery,FALSE,In Transit
U120337,P29942,Sports,Outdoor,Adidas,11154.01,19.47,8982.44,3.9,47,25,S9764,3.2,17-01-2025,3,Bangalore,Mobile App,Credit Card,FALSE,Delivered
U862427,P11075,Home,Kitchen,Nike,3159.27,41.1,1860.74,3.9,89,119,S2477,3.2,28-08-2024,3,Hyderabad,Mobile App,UPI,FALSE,In Transit
U923892,P75325,Clothing,Women,Boat,3903.4,16.14,3273.39,4.2,17,190,S8597,3.7,11-02-2025,3,Bangalore,Tablet,UPI,FALSE,In Transit
U913331,P61435,Electronics,Laptop,Samsung,32124.96,22.93,24758.99,5,15,36,S9899,4.2,24-02-2025,3,Bangalore,Web,Credit Card,FALSE,Delivered
U905459,P42631,Home,Kitchen,Samsung,10601.72,38.55,6514.41,4.3,19,197,S8257,4.7,04-01-2026,1,Delhi,Mobile App,UPI,FALSE,Delivered
U798359,P37321,Beauty,Haircare,Apple,2919.29,18.62,2375.78,2.9,14,242,S7375,3.8,06-06-2025,1,Chennai,Tablet,Debit Card,FALSE,In Transit
U880900,P82034,Clothing,Kids,H&M,3027.18,45.61,1646.49,3.7,15,266,S3001,3.1,30-10-2024,3,Delhi,Web,Cash on Delivery,FALSE,Delayed
U799080,P38545,Home,Furniture,LG,2706.62,9.54,2448.34,3.9,53,498,S2850,4.9,23-08-2024,1,Delhi,Mobile App,Cash on Delivery,TRUE,Returned
U713099,P25682,Home,Furniture,Nike,8642.95,10.55,7731.18,3,6,202,S4982,3.2,08-06-2024,5,Bangalore,Mobile App,UPI,FALSE,Delayed
U489439,P21728,Beauty,Haircare,HP,3946.75,23.29,3027.6,3.6,66,127,S3583,4.9,21-06-2024,5,Mumbai,Web,UPI,FALSE,Delayed
U162678,P56598,Sports,Outdoor,Zara,557.42,27.55,403.84,4,18,330,S3521,4.1,01-11-2024,2,Delhi,Tablet,UPI,FALSE,Delivered
U926867,P94495,Beauty,Skincare,LG,655.28,38.32,404.16,4.1,82,387,S6690,4.3,22-07-2024,5,Chennai,Web,Credit Card,FALSE,Delivered
U362874,P15175,Beauty,Makeup,H&M,1819.89,23.01,1401.05,4.9,49,248,S8168,5,04-10-2024,4,Mumbai,Tablet,Debit Card,FALSE,Delayed
U670027,P55569,Beauty,Skincare,HP,1114.77,45.64,606.03,4.2,15,165,S8674,4.8,20-09-2025,2,Mumbai,Web,Credit Card,FALSE,Delivered
U959222,P44517,Sports,Fitness,Puma,4207.16,21.41,3306.6,3.6,31,277,S7014,4.4,30-01-2026,5,Bangalore,Web,UPI,FALSE,Delayed
U119629,P91229,Sports,Outdoor,H&M,6765.69,48.5,3484.56,3.3,17,438,S6965,4.3,11-08-2025,2,Mumbai,Tablet,Credit Card,FALSE,In Transit
U816412,P75214,Electronics,Camera,Adidas,79446.92,18.01,65138.18,4.6,16,392,S3525,3.6,14-07-2025,6,Chennai,Tablet,Debit Card,FALSE,In Transit
U200932,P78576,Beauty,Haircare,LG,4082.24,28.59,2915.07,3.2,48,337,S2092,3,19-10-2024,1,Delhi,Mobile App,Credit Card,FALSE,Delivered
U300924,P22943,Electronics,Laptop,Apple,47146.11,17.6,38848.52,4.2,9,16,S7366,3.3,07-01-2025,2,Hyderabad,Tablet,Cash on Delivery,FALSE,Delayed
U151470,P58018,Sports,Cycling,HP,6102.34,17.03,5063.32,3.4,17,113,S2161,3.7,13-11-2025,1,Bangalore,Mobile App,Credit Card,FALSE,Delayed
U478458,P83140,Beauty,Skincare,Puma,3324.66,23.8,2533.49,3.7,14,380,S7814,3.2,13-02-2026,2,Delhi,Web,UPI,FALSE,Delayed
U974991,P49833,Home,Decor,Samsung,1192.17,25.11,892.87,4.1,18,39,S4537,4.2,19-08-2025,1,Delhi,Tablet,UPI,FALSE,Delivered
U302500,P78969,Clothing,Kids,Boat,2595.77,44.93,1429.52,3.3,12,336,S5075,4.2,25-11-2025,1,Mumbai,Tablet,Credit Card,FALSE,Delayed
U903506,P93705,Sports,Outdoor,H&M,1071.55,38.36,660.52,3.9,49,295,S6864,4.1,28-04-2024,3,Delhi,Tablet,Cash on Delivery,FALSE,Delayed
U676680,P62632,Beauty,Skincare,Nike,4960.79,42.49,2852.77,4.8,7,258,S6529,4.2,05-03-2026,3,Mumbai,Tablet,Credit Card,FALSE,Delayed
U676802,P52553,Sports,Outdoor,LG,6888.75,43.56,3887.82,4.2,28,432,S7090,4.9,14-04-2024,5,Bangalore,Web,Cash on Delivery,FALSE,Delayed
U672130,P38039,Home,Decor,Adidas,1448.25,38.66,888.29,3.5,10,192,S5162,3.3,05-09-2024,1,Chennai,Web,Cash on Delivery,FALSE,In Transit
U398301,P88087,Beauty,Skincare,H&M,4027.22,44.93,2217.59,3.6,8,8,S9480,4.3,02-01-2026,5,Delhi,Mobile App,Debit Card,FALSE,Delivered
U122755,P46170,Home,Furniture,Adidas,10365.03,16.35,8670.71,3.5,19,470,S9376,3.9,31-03-2025,6,Bangalore,Tablet,Credit Card,FALSE,Delivered
U245131,P44732,Electronics,Camera,LG,13605.65,30.3,9483.22,4,13,187,S5093,4.1,22-12-2024,1,Mumbai,Mobile App,Debit Card,FALSE,In Transit
U869933,P20118,Electronics,Camera,HP,37324.09,6.15,35028.66,5,19,370,S6319,3.5,22-05-2025,5,Mumbai,Web,Credit Card,FALSE,In Transit
U139186,P85534,Sports,Fitness,HP,14257.46,17.06,11824.83,3.6,21,195,S2285,4.3,11-02-2025,3,Bangalore,Mobile App,Debit Card,FALSE,In Transit
U883997,P95561,Beauty,Makeup,Apple,2825.9,38.92,1726.07,4.2,184,434,S1187,4,07-11-2025,3,Mumbai,Tablet,Cash on Delivery,FALSE,Delivered
U666157,P84044,Home,Decor,Samsung,1190.89,47.77,621.97,3.2,3,76,S6354,2.7,18-10-2025,1,Bangalore,Tablet,Credit Card,FALSE,Delivered
U703198,P76155,Electronics,Camera,Puma,57948.89,19.4,46708.8,4.4,6,46,S4638,2.7,10-02-2025,5,Chennai,Web,Debit Card,FALSE,In Transit
U598969,P84899,Clothing,Men,LG,544.86,64.91,191.2,4,46,381,S1807,4.5,19-01-2026,1,Delhi,Tablet,Cash on Delivery,FALSE,In Transit
U911414,P27088,Electronics,Camera,Lenovo,43135.93,10.45,38628.55,3.9,10,390,S3209,4.2,29-04-2024,2,Hyderabad,Web,Credit Card,FALSE,In Transit
U688426,P90739,Beauty,Haircare,HP,584.09,43.63,329.27,3.6,14,376,S9589,2.7,13-11-2024,5,Mumbai,Mobile App,Credit Card,TRUE,Returned
U817999,P85499,Electronics,Headphones,Boat,23776.9,11.6,21019.38,4,3,45,S2843,4.2,20-02-2026,1,Bangalore,Tablet,Cash on Delivery,FALSE,In Transit
U461260,P87840,Home,Kitchen,Adidas,15255.16,18.26,12470,4.2,3,335,S1396,4.9,02-06-2025,6,Bangalore,Web,Credit Card,FALSE,In Transit
U561859,P15882,Sports,Outdoor,HP,2745.2,21.03,2167.92,4.1,121,473,S4825,4.4,18-01-2026,4,Mumbai,Mobile App,Debit Card,FALSE,Delivered
U354854,P91396,Electronics,Mobile,H&M,46232.34,33.9,30561.37,4.2,11,474,S3419,4.9,04-03-2026,2,Delhi,Web,UPI,FALSE,In Transit
U123853,P53499,Electronics,Headphones,Puma,60467.24,6.72,56403.72,4.7,11,107,S9814,3.5,14-12-2024,6,Hyderabad,Mobile App,Credit Card,FALSE,Delayed
U753306,P28526,Sports,Outdoor,Lenovo,4153.97,46.43,2225.11,4.3,229,355,S1301,3,16-11-2024,1,Hyderabad,Web,UPI,FALSE,In Transit
U927524,P90997,Clothing,Men,Sony,2636.25,56.92,1135.8,3.5,23,138,S1869,4.3,26-11-2024,1,Mumbai,Web,UPI,FALSE,Delivered
U213132,P12500,Beauty,Haircare,Sony,3682.25,23.29,2824.78,5,6,149,S7332,3.2,19-12-2024,4,Bangalore,Mobile App,Cash on Delivery,FALSE,Delayed
U657381,P21537,Electronics,Headphones,Puma,10333.3,24.23,7829.91,3.9,9,95,S4258,3.6,23-04-2024,5,Chennai,Tablet,Cash on Delivery,TRUE,Returned
U359409,P79391,Sports,Cycling,Samsung,4381.19,23.48,3352.62,4.3,30,156,S6465,3.5,11-01-2025,1,Delhi,Web,Cash on Delivery,FALSE,Delayed
U472640,P91950,Clothing,Men,LG,3135.03,53.76,1449.48,2.8,46,154,S4869,4.4,05-09-2025,3,Bangalore,Tablet,Debit Card,FALSE,Delivered
U393804,P39567,Home,Kitchen,Samsung,7308.01,10.86,6514.05,4.4,11,77,S6599,4.6,12-01-2025,5,Chennai,Web,Credit Card,TRUE,Returned
U755910,P99983,Electronics,Camera,Lenovo,47849.98,14.14,41085.91,4.5,33,116,S7837,4.2,12-10-2024,3,Chennai,Mobile App,Credit Card,FALSE,In Transit
U668573,P27271,Home,Decor,LG,7682.49,40.56,4566.79,4.2,6,105,S3270,3.7,22-08-2024,6,Hyderabad,Tablet,Credit Card,FALSE,Delivered
U241822,P66369,Home,Decor,H&M,12590.82,6.12,11820.43,4.5,15,465,S3378,3.9,25-03-2026,1,Chennai,Tablet,Credit Card,FALSE,In Transit
U980303,P29073,Electronics,Mobile,Nike,54609.97,33.83,36134.84,4.2,59,372,S1483,3.1,19-06-2025,3,Bangalore,Web,Cash on Delivery,FALSE,In Transit
U259338,P34632,Home,Kitchen,H&M,17849.98,6.58,16675.08,4.7,28,54,S3155,4.6,29-01-2025,5,Bangalore,Mobile App,UPI,FALSE,Delayed
U742108,P40266,Sports,Outdoor,HP,2747.63,34.9,1788.7,3.4,35,305,S4804,4.8,17-11-2024,5,Chennai,Mobile App,UPI,FALSE,In Transit
U987240,P89260,Electronics,Camera,Nike,17831.45,39.81,10732.79,3.7,24,240,S7126,3.2,20-09-2024,3,Chennai,Mobile App,Cash on Delivery,FALSE,In Transit
U337264,P14224,Beauty,Skincare,Nike,206.86,42.66,118.62,3.3,7,209,S1245,2.7,09-09-2024,2,Mumbai,Web,Cash on Delivery,FALSE,Delivered
U560623,P90879,Clothing,Men,Apple,2948.13,25.86,2185.8,3.9,3,250,S6323,2.9,02-11-2025,3,Mumbai,Web,Credit Card,FALSE,In Transit
U855185,P51012,Beauty,Skincare,HP,2376.4,7.46,2199.04,3.7,2,201,S9784,3.2,30-03-2025,1,Hyderabad,Tablet,UPI,FALSE,Delayed
U357657,P77987,Electronics,Camera,Puma,35002.22,19.36,28225.7,3.7,13,275,S7481,3.7,02-04-2025,4,Delhi,Tablet,UPI,FALSE,Delayed
U299072,P48165,Beauty,Haircare,Zara,670.61,7.57,619.85,3.7,14,225,S7521,4.5,23-08-2025,2,Delhi,Web,Debit Card,FALSE,In Transit
U157196,P77760,Clothing,Women,Sony,4810.6,15.99,4041.59,3.9,13,462,S3330,2.6,22-03-2026,1,Chennai,Web,Cash on Delivery,FALSE,Delivered
U829928,P81618,Sports,Fitness,Nike,12102.21,46.95,6420.73,4.3,45,69,S7440,3,18-06-2024,2,Chennai,Web,Debit Card,FALSE,In Transit
U847251,P36467,Electronics,Laptop,Puma,21015.31,22.9,16202.09,3.8,7,451,S8449,3.2,30-11-2025,3,Chennai,Mobile App,Debit Card,FALSE,In Transit
U195620,P24963,Clothing,Kids,H&M,3161.08,29.86,2217.2,3.6,48,361,S8362,2.7,29-07-2025,4,Delhi,Tablet,Debit Card,FALSE,Delivered
U741804,P30958,Sports,Cycling,Boat,781.32,19.72,627.28,3.1,44,193,S7235,2.7,31-12-2024,3,Chennai,Mobile App,Credit Card,FALSE,In Transit
U251631,P33444,Sports,Cycling,Nike,4898.78,22.68,3787.85,4,5,393,S1840,3.6,22-03-2025,3,Mumbai,Web,Debit Card,FALSE,In Transit
U223264,P27245,Beauty,Makeup,Zara,1567.58,13.13,1361.78,4.8,17,491,S4323,3,11-04-2024,4,Mumbai,Mobile App,Debit Card,FALSE,Delivered
U946677,P10753,Beauty,Makeup,Puma,4672.31,21.12,3685.52,3.9,6,311,S9084,3.7,31-03-2024,5,Chennai,Mobile App,Credit Card,FALSE,Delayed
U183262,P88802,Beauty,Makeup,Boat,735.85,41.07,433.64,2.9,320,307,S1107,2.6,21-04-2024,5,Hyderabad,Mobile App,Debit Card,TRUE,Returned
U151295,P34227,Sports,Cycling,Lenovo,12127.75,43.32,6874.37,2.6,11,75,S1902,4.8,28-12-2025,4,Mumbai,Tablet,Debit Card,TRUE,Returned
U978721,P89073,Electronics,Laptop,Samsung,53634.12,8.46,49096.37,4.5,25,152,S6424,3.9,21-10-2024,3,Chennai,Mobile App,UPI,FALSE,Delivered
U740774,P96628,Beauty,Skincare,Nike,3315.94,33.72,2197.93,3.5,15,354,S3906,2.6,03-02-2026,4,Bangalore,Web,Debit Card,FALSE,Delivered
U497346,P18869,Electronics,Headphones,LG,38426.88,15.7,32394.74,4.7,210,388,S8001,3.2,16-03-2026,4,Bangalore,Tablet,UPI,TRUE,Returned
U828361,P45968,Home,Kitchen,Nike,14506.99,15.93,12195.66,4.4,18,168,S9635,4.2,01-07-2025,5,Delhi,Web,Credit Card,FALSE,Delayed
U699121,P92441,Clothing,Kids,Samsung,4801.91,48.53,2471.71,3.5,13,270,S2436,4.6,31-01-2026,5,Delhi,Web,Debit Card,FALSE,In Transit
U703080,P91689,Sports,Outdoor,Sony,9818.11,43.24,5572.47,3.5,11,181,S3125,4.4,15-03-2025,6,Chennai,Tablet,Cash on Delivery,FALSE,Delayed
U344026,P48074,Beauty,Makeup,Nike,4687.15,42.91,2675.7,3.5,3,99,S1025,3.4,07-10-2025,1,Chennai,Mobile App,UPI,FALSE,In Transit
U534153,P15962,Electronics,Laptop,HP,69096.43,36.37,43966.16,4,2,170,S6728,4.1,08-11-2024,2,Hyderabad,Tablet,Credit Card,FALSE,Delivered
U928580,P18891,Clothing,Kids,Sony,1340.48,32.61,903.37,3.4,10,157,S5919,2.9,03-07-2025,3,Bangalore,Tablet,Debit Card,TRUE,Returned
U457943,P61910,Electronics,Mobile,Zara,50499.61,7.57,46678.96,4.2,28,370,S1477,4.9,04-08-2024,4,Bangalore,Mobile App,Credit Card,FALSE,In Transit
U935981,P14660,Home,Decor,Puma,10373.49,22.26,8064.7,4.1,8,330,S3224,4.1,24-02-2026,2,Hyderabad,Web,Credit Card,FALSE,Delayed
U922072,P64257,Beauty,Haircare,LG,4984.68,43.83,2799.73,4.2,4,475,S1917,2.9,08-08-2024,3,Hyderabad,Tablet,Debit Card,FALSE,Delayed
U318379,P85680,Home,Decor,Lenovo,14860.91,26.92,10860.54,4,57,350,S6434,3.2,30-03-2025,2,Delhi,Web,UPI,FALSE,Delivered
U756944,P80028,Home,Furniture,LG,9647.36,25.71,7167.48,4.9,7,431,S3719,3.1,19-11-2024,3,Hyderabad,Tablet,Cash on Delivery,FALSE,Delivered
U844321,P14145,Sports,Fitness,Sony,14607.94,14.97,12421.82,3.9,20,139,S7780,3.7,24-07-2025,4,Bangalore,Mobile App,Cash on Delivery,FALSE,Delivered
U650607,P49625,Home,Kitchen,Sony,13425.89,8.86,12236.26,3.6,29,89,S2838,3.3,20-08-2024,3,Mumbai,Web,UPI,FALSE,Delivered
U937838,P73263,Electronics,Camera,Lenovo,67876.47,39.94,40767.84,4.4,2,463,S9192,4.7,02-01-2026,1,Delhi,Mobile App,Credit Card,FALSE,In Transit
U913205,P52904,Beauty,Haircare,Lenovo,2158.59,28.27,1548.35,3.9,13,73,S2609,4.4,29-07-2024,4,Bangalore,Tablet,Credit Card,FALSE,Delivered
U221462,P10538,Electronics,Camera,Boat,41890.09,7.44,38772.22,3.6,18,159,S1721,3.7,04-08-2025,2,Chennai,Tablet,UPI,FALSE,In Transit
U903398,P96374,Beauty,Skincare,Apple,3744.99,33.18,2502.34,3.4,28,381,S6119,3.7,18-08-2024,3,Chennai,Mobile App,Debit Card,FALSE,Delayed
U400487,P46261,Clothing,Women,Adidas,708.81,40.34,422.88,3.7,12,272,S6228,4.9,22-02-2026,2,Mumbai,Web,UPI,FALSE,In Transit
U115997,P91650,Clothing,Men,Sony,1716.57,28.87,1221.06,4.6,35,286,S9422,3.7,21-10-2024,1,Delhi,Mobile App,Credit Card,FALSE,Delayed
U248433,P47128,Home,Decor,LG,12859.65,17.42,10619.91,4.5,11,293,S5011,3.7,25-12-2024,2,Bangalore,Mobile App,UPI,TRUE,Returned
U565198,P16648,Home,Decor,LG,5000.04,23.43,3828.52,4.2,41,66,S1475,3.7,27-11-2025,2,Chennai,Web,UPI,FALSE,Delivered
